Index,File,Nodes,Total Nodes,Butterflies,X-vars,C-vars,Total vars,Total constraints,Crossings,Opttime,Status,Nodes visited,Setup Time
0,north/g.10.72.graphml,10,12,0,16,14,42,45,0,0.019340038299560547,2,1,0.027
1,north/g.13.45.graphml,13,13,0,12,4,24,16,0,0.002254962921142578,2,0,0.002
2,north/g.10.11.graphml,10,10,0,30,0,40,15,0,0.0020978450775146484,2,0,0.002
3,Rome-Lib/graficon11nodi/grafo233.11,11,18,0,30,24,72,75,0,0.002299070358276367,2,0,0.003
4,Rome-Lib/graficon12nodi/grafo2240.12,12,16,0,24,22,62,69,0,0.012901067733764648,2,1,0.003
5,Rome-Lib/graficon11nodi/grafo324.11,11,13,0,26,22,61,72,0,0.017560958862304688,2,1,0.007
6,Rome-Lib/graficon11nodi/grafo1866.11,11,19,0,80,96,195,312,0,0.008968114852905273,2,0,0.017
7,Rome-Lib/graficon12nodi/grafo604.12,12,12,0,16,8,36,28,0,0.0029501914978027344,2,0,0.003
8,Rome-Lib/graficon16nodi/grafo418.16,16,19,0,70,68,156,223,0,0.02107405662536621,2,1,0.012
9,Rome-Lib/graficon15nodi/grafo2806.15,15,18,0,54,54,126,168,0,0.01572418212890625,2,1,0.007
10,Rome-Lib/graficon11nodi/grafo2384.11,11,15,0,18,10,43,34,0,0.002214193344116211,2,0,0.002
11,Rome-Lib/graficon10nodi/grafo1010.10,10,12,0,34,28,74,91,0,0.00238800048828125,2,0,0.004
12,north/g.12.78.graphml,12,13,1,20,16,49,53,1,0.0021071434020996094,2,0,0.002
13,Rome-Lib/graficon12nodi/grafo1843.12,12,14,1,24,26,64,86,2,0.002363920211791992,2,0,0.003
14,north/g.11.21.graphml,11,11,0,0,0,3,0,0,0.00015306472778320312,2,0,0.001
15,north/g.12.49.graphml,12,14,0,26,20,60,63,0,0.01234292984008789,2,1,0.003
16,north/g.14.31.graphml,14,17,0,20,12,47,40,0,0.011948108673095703,2,0,0.002
17,Rome-Lib/graficon11nodi/grafo1061.11,11,13,0,32,34,79,105,1,0.0028820037841796875,2,1,0.004
18,Rome-Lib/graficon14nodi/grafo777.14,14,17,0,24,22,61,67,0,0.011477947235107422,2,1,0.003
19,north/g.15.14.graphml,15,18,0,40,34,90,105,0,0.013901948928833008,2,1,0.004
20,Rome-Lib/graficon15nodi/grafo1971.15,15,19,0,76,94,189,290,1,0.016957998275756836,2,1,0.009
21,Rome-Lib/graficon11nodi/grafo1912.11,11,16,1,66,80,162,250,3,0.0183560848236084,2,1,0.008
22,Rome-Lib/graficon13nodi/grafo361.13,13,19,0,74,86,179,260,0,0.01592707633972168,2,1,0.009
23,north/g.11.3.graphml,11,11,0,14,10,35,32,0,0.001683950424194336,2,0,0.002
24,Rome-Lib/graficon16nodi/grafo2241.16,16,17,0,68,112,197,368,5,0.007754087448120117,2,1,0.011
25,north/g.10.13.graphml,10,10,0,16,14,40,45,0,0.0018830299377441406,2,0,0.002
26,Rome-Lib/graficon17nodi/grafo816.17,17,17,1,28,26,71,82,1,0.0024421215057373047,2,0,0.004
27,Rome-Lib/graficon12nodi/grafo888.12,12,14,0,46,38,98,122,0,0.014859914779663086,2,1,0.005
28,north/g.11.73.graphml,11,14,0,18,12,44,41,0,0.012563943862915039,2,1,0.002
29,Rome-Lib/graficon10nodi/grafo2111.10,10,16,1,50,56,122,206,2,0.00516819953918457,2,1,0.007
30,Rome-Lib/graficon11nodi/grafo685.11,11,13,0,38,30,81,94,0,0.013866901397705078,2,1,0.004
31,Rome-Lib/graficon11nodi/grafo2433.11,11,13,0,16,14,43,43,0,0.011409997940063477,2,1,0.002
32,Rome-Lib/graficon12nodi/grafo756.12,12,12,0,10,4,26,15,0,0.0008769035339355469,2,0,0.002
33,Rome-Lib/graficon16nodi/grafo366.16,16,17,0,48,44,109,144,0,0.0034220218658447266,2,0,0.006
34,Rome-Lib/graficon12nodi/grafo666.12,12,17,0,48,52,117,154,1,0.015578031539916992,2,1,0.006
35,Rome-Lib/graficon15nodi/grafo780.15,15,19,0,70,74,163,242,0,0.00583195686340332,2,1,0.008
36,north/g.15.11.graphml,15,19,0,22,14,52,46,0,0.0019500255584716797,2,0,0.003
37,Rome-Lib/graficon15nodi/grafo965.15,15,17,0,42,38,96,120,1,0.014600038528442383,2,1,0.005
38,Rome-Lib/graficon10nodi/grafo466.10,10,12,0,16,14,41,43,0,0.0018110275268554688,2,0,0.002
39,Rome-Lib/graficon11nodi/grafo2964.11,11,19,0,36,22,77,73,0,0.003142118453979492,2,0,0.004
40,north/g.14.16.graphml,14,14,0,42,24,78,85,0,0.0030210018157958984,2,0,0.004
41,Rome-Lib/graficon11nodi/grafo2139.11,11,15,3,48,64,127,210,4,0.004351139068603516,2,1,0.007
42,Rome-Lib/graficon11nodi/grafo3097.11,11,14,0,20,14,48,45,0,0.0016219615936279297,2,0,0.002
43,north/g.12.121.graphml,12,15,9,40,74,129,293,12,0.0031859874725341797,2,0,0.008
44,north/g.12.45.graphml,12,14,0,36,28,78,88,0,0.014054059982299805,2,1,0.004
45,north/g.18.34.graphml,18,19,0,38,10,65,44,0,0.002847909927368164,2,0,0.003
46,Rome-Lib/graficon14nodi/grafo285.14,14,18,1,62,70,150,227,1,0.016651153564453125,2,1,0.008
47,north/g.16.55.graphml,16,16,1,18,12,39,42,1,0.0018198490142822266,2,0,0.002
48,north/g.10.74.graphml,10,12,0,28,28,68,86,1,0.013347864151000977,2,1,0.003
49,Rome-Lib/graficon13nodi/grafo530.13,13,14,0,44,44,102,136,0,0.013630151748657227,2,1,0.005
